timestamp,iteration,timesteps,win_rate,avg_reward,avg_length,stage,phase,stage_time,no_improvement
17:59:01,396,39600,23.0,120.57,9.1,1,Basic Strategy,230,0
17:59:02,397,39700,20.0,105.72,7.4,1,Basic Strategy,231,0
17:59:02,398,39800,17.0,92.34,7.4,1,Basic Strategy,231,0
17:59:03,399,39900,18.0,97.15,7.5,1,Basic Strategy,232,0
17:59:03,400,40000,22.0,119.30,7.5,1,Basic Strategy,232,0
17:59:04,401,40100,22.0,117.95,7.1,1,Basic Strategy,233,0
17:59:04,402,40200,25.0,133.31,7.8,1,Basic Strategy,233,0
17:59:05,403,40300,24.0,128.38,8.3,1,Basic Strategy,234,0
17:59:05,404,40400,26.0,139.44,7.9,1,Basic Strategy,234,0
17:59:06,405,40500,26.0,136.53,8.8,1,Basic Strategy,235,0
17:59:06,406,40600,27.0,141.76,9.2,1,Basic Strategy,235,0
17:59:07,407,40700,27.0,142.27,9.8,1,Basic Strategy,236,0
17:59:07,408,40800,26.0,136.35,9.3,1,Basic Strategy,236,0
17:59:08,409,40900,22.0,116.27,8.8,1,Basic Strategy,237,0
17:59:10,410,41000,23.0,123.15,8.4,1,Basic Strategy,239,0
17:59:11,411,41100,22.0,118.22,8.2,1,Basic Strategy,240,0
17:59:11,412,41200,22.0,117.14,8.7,1,Basic Strategy,240,0
17:59:12,413,41300,26.0,138.39,7.8,1,Basic Strategy,241,0
17:59:12,414,41400,24.0,128.59,8.3,1,Basic Strategy,241,0
17:59:13,415,41500,24.0,127.21,7.8,1,Basic Strategy,242,0
17:59:13,416,41600,25.0,132.95,8.2,1,Basic Strategy,242,0
17:59:13,417,41700,25.0,132.74,8.6,1,Basic Strategy,242,0
17:59:14,418,41800,24.0,126.94,9.2,1,Basic Strategy,243,0
17:59:14,419,41900,26.0,137.97,9.4,1,Basic Strategy,243,0
17:59:15,420,42000,28.0,148.88,9.7,1,Basic Strategy,244,0
17:59:15,421,42100,26.0,140.13,9.0,1,Basic Strategy,244,0
17:59:16,422,42200,25.0,135.38,9.2,1,Basic Strategy,245,0
17:59:16,423,42300,24.0,130.42,9.3,1,Basic Strategy,245,0
17:59:17,424,42400,26.0,140.64,9.5,1,Basic Strategy,246,0
17:59:17,425,42500,25.0,134.36,9.4,1,Basic Strategy,246,0
17:59:18,426,42600,26.0,139.98,9.1,1,Basic Strategy,247,0
17:59:18,427,42700,27.0,143.80,9.6,1,Basic Strategy,247,0
17:59:19,428,42800,29.0,154.92,9.5,1,Basic Strategy,248,0
17:59:19,429,42900,24.0,127.84,9.3,1,Basic Strategy,248,0
17:59:20,430,43000,26.0,138.24,9.5,1,Basic Strategy,249,0
17:59:22,431,43100,28.0,147.95,9.2,1,Basic Strategy,251,0
17:59:23,432,43200,29.0,152.49,9.2,1,Basic Strategy,252,0
17:59:23,433,43300,27.0,142.18,9.2,1,Basic Strategy,252,0
17:59:24,434,43400,27.0,142.42,9.1,1,Basic Strategy,253,0
17:59:24,435,43500,26.0,137.43,9.5,1,Basic Strategy,253,0
17:59:25,436,43600,26.0,140.40,9.3,1,Basic Strategy,254,0
17:59:25,437,43700,26.0,138.69,8.3,1,Basic Strategy,254,0
17:59:26,438,43800,22.0,117.44,7.1,1,Basic Strategy,255,0
17:59:26,439,43900,19.0,102.08,7.5,1,Basic Strategy,255,0
17:59:27,440,44000,21.0,112.90,6.8,1,Basic Strategy,256,0
17:59:27,441,44100,21.0,113.08,7.0,1,Basic Strategy,256,0
17:59:28,442,44200,24.0,128.68,6.8,1,Basic Strategy,257,0
17:59:28,443,44300,25.0,132.98,7.0,1,Basic Strategy,257,0
17:59:29,444,44400,24.0,128.53,7.2,1,Basic Strategy,258,0
17:59:29,445,44500,24.0,129.85,7.9,1,Basic Strategy,258,0
17:59:30,446,44600,26.0,140.88,8.3,1,Basic Strategy,259,0
17:59:30,447,44700,27.0,145.87,8.7,1,Basic Strategy,259,0
17:59:31,448,44800,30.0,162.04,9.7,1,Intermediate,260,0
17:59:31,449,44900,32.0,174.30,9.7,1,Intermediate,260,0
17:59:31,450,45000,31.0,170.15,9.8,1,Intermediate,260,0
17:59:34,451,45100,31.0,166.49,9.5,1,Intermediate,263,0
17:59:35,452,45200,31.0,166.85,9.1,1,Intermediate,264,0
17:59:35,453,45300,28.0,148.01,9.1,1,Basic Strategy,264,0
17:59:36,454,45400,31.0,162.86,8.7,1,Intermediate,265,0
17:59:36,455,45500,31.0,163.25,8.6,1,Intermediate,265,0
17:59:37,456,45600,26.0,135.09,7.4,1,Basic Strategy,266,0
17:59:37,457,45700,26.0,135.87,7.7,1,Basic Strategy,266,0
17:59:38,458,45800,27.0,142.18,7.2,1,Basic Strategy,267,0
17:59:38,459,45900,26.0,137.37,7.6,1,Basic Strategy,267,0
17:59:38,460,46000,29.0,154.08,7.4,1,Basic Strategy,267,0
17:59:39,461,46100,32.0,170.46,7.6,1,Intermediate,268,0
17:59:39,462,46200,33.0,174.79,8.0,1,Intermediate,268,0
17:59:40,463,46300,32.0,168.75,7.7,1,Intermediate,269,0
17:59:40,464,46400,34.0,177.74,8.2,1,Intermediate,269,0
17:59:41,465,46500,36.0,187.21,8.5,1,Intermediate,270,0
17:59:41,466,46600,37.0,190.22,8.6,1,Intermediate,270,0
17:59:42,467,46700,35.0,178.89,8.6,1,Intermediate,271,0
17:59:42,468,46800,35.0,179.79,8.9,1,Intermediate,271,0
17:59:43,469,46900,34.0,176.06,8.7,1,Intermediate,272,0
17:59:43,470,47000,32.0,165.57,8.3,1,Intermediate,272,0
17:59:44,471,47100,31.0,159.38,8.9,1,Intermediate,273,0
17:59:46,472,47200,29.0,150.36,8.0,1,Basic Strategy,275,0
17:59:47,473,47300,27.0,141.70,8.2,1,Basic Strategy,276,0
17:59:47,474,47400,24.0,126.67,8.2,1,Basic Strategy,276,0
17:59:48,475,47500,27.0,143.35,8.7,1,Basic Strategy,277,0
17:59:48,476,47600,29.0,153.72,9.1,1,Basic Strategy,277,0
17:59:49,477,47700,29.0,153.66,9.4,1,Basic Strategy,278,0
17:59:49,478,47800,28.0,148.40,9.5,1,Basic Strategy,278,0
17:59:50,479,47900,30.0,159.16,9.4,1,Intermediate,279,0
17:59:50,480,48000,29.0,155.40,8.6,1,Basic Strategy,279,0
17:59:51,481,48100,29.0,156.00,9.0,1,Basic Strategy,280,0
17:59:51,482,48200,31.0,168.20,9.1,1,Intermediate,280,0
17:59:52,483,48300,31.0,169.55,8.7,1,Intermediate,281,0
17:59:52,484,48400,30.0,162.01,9.0,1,Intermediate,281,0
17:59:53,485,48500,29.0,156.36,9.2,1,Basic Strategy,282,0
17:59:53,486,48600,33.0,176.80,9.2,1,Intermediate,282,0
17:59:54,487,48700,34.0,179.75,8.8,1,Intermediate,283,0
17:59:54,488,48800,36.0,190.87,9.2,1,Intermediate,283,0
17:59:55,489,48900,40.0,212.84,9.6,1,Intermediate,284,0
17:59:55,490,49000,38.0,204.03,9.8,1,Intermediate,284,0
17:59:56,491,49100,35.0,187.32,9.5,1,Intermediate,285,0
17:59:58,492,49200,34.0,179.93,9.8,1,Intermediate,287,0
17:59:59,493,49300,33.0,175.93,9.2,1,Intermediate,288,0
17:59:59,494,49400,33.0,177.01,9.2,1,Intermediate,288,0
18:00:00,495,49500,33.0,178.00,8.8,1,Intermediate,289,0
18:00:00,496,49600,31.0,168.44,9.1,1,Intermediate,289,0
18:00:01,497,49700,29.0,156.21,8.9,1,Basic Strategy,290,0
18:00:01,498,49800,27.0,144.43,9.1,1,Basic Strategy,290,0
18:00:02,499,49900,27.0,142.66,9.9,1,Basic Strategy,291,0
18:00:02,500,50000,29.0,152.88,10.1,1,Basic Strategy,291,0
18:00:03,501,50100,31.0,164.45,10.1,1,Intermediate,292,0
18:00:03,502,50200,32.0,167.88,9.6,1,Intermediate,292,0
18:00:04,503,50300,31.0,164.96,9.2,1,Intermediate,293,0
18:00:04,504,50400,27.0,143.41,9.1,1,Basic Strategy,293,0
18:00:05,505,50500,27.0,143.08,9.6,1,Basic Strategy,294,0
18:00:05,506,50600,25.0,134.24,9.6,1,Basic Strategy,294,0
18:00:06,507,50700,24.0,128.32,10.0,1,Basic Strategy,295,0
18:00:06,508,50800,25.0,135.59,8.7,1,Basic Strategy,295,0
18:00:07,509,50900,26.0,139.47,8.3,1,Basic Strategy,296,0
18:00:07,510,51000,25.0,135.65,8.1,1,Basic Strategy,296,0
18:00:08,511,51100,29.0,154.11,8.7,1,Basic Strategy,297,0
18:00:08,512,51200,30.0,159.10,8.5,1,Intermediate,297,0
18:00:11,513,51300,32.0,168.30,8.6,1,Intermediate,300,0
18:00:11,514,51400,35.0,184.95,7.9,1,Intermediate,300,0
18:00:12,515,51500,36.0,189.70,7.9,1,Intermediate,301,0
18:00:12,516,51600,33.0,173.35,8.7,1,Intermediate,301,0
18:00:13,517,51700,32.0,168.54,8.6,1,Intermediate,302,0
18:00:13,518,51800,31.0,164.27,9.0,1,Intermediate,302,0
18:00:14,519,51900,30.0,158.20,8.8,1,Intermediate,303,0
18:00:14,520,52000,28.0,147.77,8.5,1,Basic Strategy,303,0
18:00:15,521,52100,24.0,127.93,7.6,1,Basic Strategy,304,0
18:00:15,522,52200,25.0,132.08,7.9,1,Basic Strategy,304,0
18:00:16,523,52300,25.0,132.68,8.0,1,Basic Strategy,305,0
18:00:16,524,52400,25.0,133.91,7.5,1,Basic Strategy,305,0
18:00:17,525,52500,23.0,122.16,7.3,1,Basic Strategy,306,0
18:00:17,526,52600,24.0,127.09,7.5,1,Basic Strategy,306,0
18:00:18,527,52700,25.0,134.51,7.0,1,Basic Strategy,307,0
18:00:18,528,52800,25.0,133.49,7.6,1,Basic Strategy,307,0
18:00:19,529,52900,23.0,124.17,7.5,1,Basic Strategy,308,0
18:00:19,530,53000,22.0,118.34,8.0,1,Basic Strategy,308,0
18:00:20,531,53100,20.0,106.23,7.9,1,Basic Strategy,309,0
18:00:20,532,53200,23.0,121.14,7.3,1,Basic Strategy,309,0
18:00:23,533,53300,25.0,132.26,7.2,1,Basic Strategy,312,0
18:00:23,534,53400,23.0,122.88,7.3,1,Basic Strategy,312,0
18:00:24,535,53500,26.0,138.03,7.4,1,Basic Strategy,313,0
18:00:24,536,53600,23.0,123.06,7.5,1,Basic Strategy,313,0
18:00:25,537,53700,23.0,121.32,6.9,1,Basic Strategy,314,0
18:00:25,538,53800,25.0,133.13,6.7,1,Basic Strategy,314,0
18:00:26,539,53900,26.0,141.12,7.1,1,Basic Strategy,315,0
18:00:26,540,54000,26.0,141.75,7.3,1,Basic Strategy,315,0
18:00:27,541,54100,27.0,144.85,7.8,1,Basic Strategy,316,0
18:00:27,542,54200,29.0,157.56,7.8,1,Basic Strategy,316,0
18:00:28,543,54300,25.0,137.24,7.6,1,Basic Strategy,317,0
18:00:28,544,54400,27.0,147.04,8.2,1,Basic Strategy,317,0
18:00:29,545,54500,28.0,150.56,9.0,1,Basic Strategy,318,0
18:00:29,546,54600,31.0,164.84,9.3,1,Intermediate,318,0
18:00:30,547,54700,32.0,170.85,10.1,1,Intermediate,319,0
18:00:30,548,54800,34.0,181.07,10.6,1,Intermediate,319,0
18:00:31,549,54900,35.0,188.76,10.9,1,Intermediate,320,0
18:00:31,550,55000,34.0,181.31,11.0,1,Intermediate,320,0
18:00:32,551,55100,33.0,175.84,11.0,1,Intermediate,321,0
18:00:32,552,55200,34.0,177.65,12.4,1,Intermediate,321,0
18:00:35,553,55300,31.0,164.45,12.2,1,Intermediate,324,0
18:00:35,554,55400,31.0,162.89,11.9,1,Intermediate,324,0
18:00:36,555,55500,30.0,155.98,12.3,1,Intermediate,325,0
18:00:36,556,55600,31.0,161.21,12.7,1,Intermediate,325,0
18:00:37,557,55700,31.0,164.24,11.9,1,Intermediate,326,0
18:00:37,558,55800,28.0,149.78,11.9,1,Basic Strategy,326,0
18:00:38,559,55900,28.0,150.41,11.2,1,Basic Strategy,327,0
18:00:38,560,56000,28.0,149.81,10.6,1,Basic Strategy,327,0
18:00:39,561,56100,28.0,149.15,11.2,1,Basic Strategy,328,0
18:00:39,562,56200,29.0,154.26,11.4,1,Basic Strategy,328,0
18:00:40,563,56300,29.0,155.85,10.5,1,Basic Strategy,329,0
18:00:40,564,56400,29.0,155.61,10.6,1,Basic Strategy,329,0
18:00:41,565,56500,32.0,171.42,10.6,1,Intermediate,330,0
18:00:41,566,56600,33.0,178.75,9.2,1,Intermediate,330,0
18:00:42,567,56700,33.0,178.36,8.6,1,Intermediate,331,0
18:00:42,568,56800,32.0,174.60,8.3,1,Intermediate,331,0
18:00:43,569,56900,34.0,185.57,8.4,1,Intermediate,332,0
18:00:43,570,57000,35.0,190.92,8.6,1,Intermediate,332,0
18:00:44,571,57100,35.0,192.36,7.0,1,Intermediate,333,0
18:00:44,572,57200,35.0,192.09,7.9,1,Intermediate,333,0
18:00:45,573,57300,34.0,185.39,8.4,1,Intermediate,334,0
18:00:47,574,57400,33.0,180.13,8.7,1,Intermediate,336,0
18:00:48,575,57500,32.0,173.64,8.4,1,Intermediate,337,0
18:00:48,576,57600,30.0,161.80,9.7,1,Intermediate,337,0
18:00:49,577,57700,34.0,183.32,10.0,1,Intermediate,338,0
18:00:49,578,57800,36.0,192.43,10.2,1,Intermediate,338,0
18:00:50,579,57900,33.0,176.50,10.8,1,Intermediate,339,0
18:00:50,580,58000,33.0,175.69,10.2,1,Intermediate,339,0
18:00:51,581,58100,33.0,177.46,10.6,1,Intermediate,340,0
18:00:51,582,58200,34.0,181.76,11.3,1,Intermediate,340,0
18:00:52,583,58300,34.0,182.87,11.2,1,Intermediate,341,0
18:00:52,584,58400,34.0,182.69,10.8,1,Intermediate,341,0
18:00:53,585,58500,35.0,187.02,10.9,1,Intermediate,342,0
18:00:53,586,58600,33.0,178.06,9.5,1,Intermediate,342,0
18:00:54,587,58700,31.0,169.10,9.1,1,Intermediate,343,0
18:00:54,588,58800,31.0,169.55,9.1,1,Intermediate,343,0
18:00:55,589,58900,34.0,182.90,9.9,1,Intermediate,344,0
18:00:55,590,59000,31.0,168.56,9.9,1,Intermediate,344,0
18:00:56,591,59100,31.0,168.92,9.2,1,Intermediate,345,0
18:00:56,592,59200,32.0,176.13,8.4,1,Intermediate,345,0
18:00:57,593,59300,30.0,166.99,8.6,1,Intermediate,346,0
18:00:59,594,59400,29.0,162.39,9.6,1,Basic Strategy,348,0
18:01:00,595,59500,26.0,146.31,9.7,1,Basic Strategy,349,0
18:01:00,596,59600,28.0,153.71,9.9,1,Basic Strategy,349,0
18:01:01,597,59700,26.0,141.66,8.6,1,Basic Strategy,350,0
18:01:01,598,59800,27.0,145.87,8.4,1,Basic Strategy,350,0
18:01:02,599,59900,29.0,154.29,7.7,1,Basic Strategy,351,0
18:01:03,600,60000,28.0,148.40,8.0,1,Basic Strategy,352,0
18:01:03,601,60100,28.0,148.37,7.5,1,Basic Strategy,352,0
18:01:04,602,60200,32.0,169.47,7.2,1,Intermediate,353,0
18:01:04,603,60300,32.0,170.40,7.2,1,Intermediate,353,0
18:01:05,604,60400,29.0,154.65,7.2,1,Basic Strategy,354,0
18:01:05,605,60500,28.0,151.28,7.9,1,Basic Strategy,354,0
18:01:06,606,60600,28.0,152.21,8.0,1,Basic Strategy,355,0
18:01:06,607,60700,27.0,147.85,8.5,1,Basic Strategy,355,0
18:01:07,608,60800,27.0,147.28,9.4,1,Basic Strategy,356,0
18:01:07,609,60900,27.0,145.30,9.0,1,Basic Strategy,356,0
18:01:08,610,61000,26.0,139.23,8.5,1,Basic Strategy,357,0
18:01:08,611,61100,27.0,146.11,8.6,1,Basic Strategy,357,0
18:01:09,612,61200,25.0,137.81,8.8,1,Basic Strategy,358,0
18:01:09,613,61300,29.0,157.44,9.5,1,Basic Strategy,358,0
18:01:09,614,61400,31.0,167.42,10.2,1,Intermediate,358,0
18:01:12,615,61500,34.0,182.03,9.8,1,Intermediate,361,0
18:01:13,616,61600,32.0,171.69,9.5,1,Intermediate,362,0
18:01:13,617,61700,31.0,168.95,8.8,1,Intermediate,362,0
18:01:14,618,61800,32.0,174.21,8.8,1,Intermediate,363,0
18:01:14,619,61900,32.0,174.15,9.2,1,Intermediate,363,0
18:01:15,620,62000,30.0,163.03,9.1,1,Intermediate,364,0
18:01:15,621,62100,31.0,166.61,8.5,1,Intermediate,364,0
18:01:16,622,62200,28.0,151.01,7.8,1,Basic Strategy,365,0
18:01:16,623,62300,25.0,135.95,8.3,1,Basic Strategy,365,0
18:01:17,624,62400,25.0,135.80,8.7,1,Basic Strategy,366,0
18:01:17,625,62500,25.0,134.69,9.2,1,Basic Strategy,366,0
18:01:18,626,62600,24.0,129.16,9.4,1,Basic Strategy,367,0
18:01:18,627,62700,24.0,126.13,9.9,1,Basic Strategy,367,0
18:01:19,628,62800,23.0,120.51,10.8,1,Basic Strategy,368,0
18:01:19,629,62900,27.0,142.00,10.7,1,Basic Strategy,368,0
18:01:20,630,63000,28.0,145.91,10.7,1,Basic Strategy,369,0
18:01:20,631,63100,29.0,150.03,10.9,1,Basic Strategy,369,0
18:01:21,632,63200,32.0,166.59,10.7,1,Intermediate,370,0
18:01:21,633,63300,36.0,186.40,11.3,1,Intermediate,370,0
18:01:22,634,63400,39.0,202.03,10.5,1,Intermediate,371,0
18:01:24,635,63500,41.0,211.95,10.9,1,Intermediate,373,0
18:01:25,636,63600,43.0,223.13,10.3,1,Intermediate,374,0
18:01:25,637,63700,42.0,220.69,8.8,1,Intermediate,374,0
18:01:26,638,63800,39.0,205.51,8.8,1,Intermediate,375,0
18:01:26,639,63900,35.0,183.84,8.2,1,Intermediate,375,0
18:01:27,640,64000,34.0,178.64,8.3,1,Intermediate,376,0
18:01:27,641,64100,33.0,172.60,9.1,1,Intermediate,376,0
18:01:28,642,64200,28.0,146.09,8.3,1,Basic Strategy,377,0
18:01:28,643,64300,28.0,146.81,8.0,1,Basic Strategy,377,0
18:01:29,644,64400,26.0,136.80,8.1,1,Basic Strategy,378,0
18:01:29,645,64500,27.0,142.42,8.4,1,Basic Strategy,378,0
18:01:30,646,64600,26.0,136.89,8.1,1,Basic Strategy,379,0
18:01:30,647,64700,24.0,125.89,8.3,1,Basic Strategy,379,0
18:01:31,648,64800,22.0,116.21,8.5,1,Basic Strategy,380,0
18:01:31,649,64900,22.0,119.51,7.5,1,Basic Strategy,380,0
18:01:32,650,65000,21.0,113.89,7.5,1,Basic Strategy,381,0
18:01:32,651,65100,22.0,118.76,7.2,1,Basic Strategy,381,0
18:01:33,652,65200,22.0,118.76,7.2,1,Basic Strategy,382,0
18:01:33,653,65300,27.0,142.15,7.9,1,Basic Strategy,382,0
18:01:34,654,65400,30.0,159.37,7.4,1,Intermediate,383,0
18:01:34,655,65500,31.0,166.01,7.2,1,Intermediate,383,0
18:01:37,656,65600,31.0,165.14,7.5,1,Intermediate,386,0
18:01:38,657,65700,32.0,169.77,7.5,1,Intermediate,387,0
18:01:38,658,65800,33.0,172.30,8.8,1,Intermediate,387,0
18:01:39,659,65900,34.0,178.19,9.1,1,Intermediate,388,0
18:01:39,660,66000,34.0,177.47,9.6,1,Intermediate,388,0
18:01:40,661,66100,32.0,169.29,8.6,1,Intermediate,389,0
18:01:40,662,66200,31.0,163.76,9.1,1,Intermediate,389,0
18:01:41,663,66300,32.0,168.69,9.7,1,Intermediate,390,0
18:01:41,664,66400,33.0,172.54,10.4,1,Intermediate,390,0
18:01:42,665,66500,31.0,161.54,10.6,1,Intermediate,391,0
18:01:42,666,66600,33.0,173.71,10.2,1,Intermediate,391,0
18:01:43,667,66700,31.0,163.52,10.9,1,Intermediate,392,0
18:01:43,668,66800,33.0,172.81,11.4,1,Intermediate,392,0
18:01:44,669,66900,30.0,160.63,10.5,1,Intermediate,393,0
18:01:44,670,67000,33.0,175.36,11.1,1,Intermediate,393,0
18:01:45,671,67100,34.0,181.43,11.3,1,Intermediate,394,0
18:01:45,672,67200,33.0,177.64,10.6,1,Intermediate,394,0
18:01:46,673,67300,33.0,176.53,10.9,1,Intermediate,395,0
18:01:46,674,67400,31.0,166.94,9.8,1,Intermediate,395,0
18:01:47,675,67500,32.0,172.41,10.2,1,Intermediate,396,0
18:01:49,676,67600,30.0,161.32,10.4,1,Intermediate,398,0
18:01:50,677,67700,34.0,181.25,9.8,1,Intermediate,399,0
18:01:50,678,67800,32.0,170.49,9.7,1,Intermediate,399,0
18:01:51,679,67900,32.0,170.16,9.9,1,Intermediate,400,0
18:01:51,680,68000,31.0,162.08,9.9,1,Intermediate,400,0
18:01:52,681,68100,28.0,147.20,9.8,1,Basic Strategy,401,0
18:01:52,682,68200,27.0,142.45,10.0,1,Basic Strategy,401,0
18:01:53,683,68300,26.0,138.30,9.8,1,Basic Strategy,402,0
18:01:53,684,68400,26.0,136.35,10.6,1,Basic Strategy,402,0
18:01:54,685,68500,31.0,162.59,10.4,1,Intermediate,403,0
18:01:54,686,68600,32.0,167.52,9.7,1,Intermediate,403,0
18:01:55,687,68700,29.0,152.28,9.3,1,Basic Strategy,404,0
18:01:55,688,68800,32.0,170.25,8.5,1,Intermediate,404,0
18:01:56,689,68900,31.0,165.44,8.8,1,Intermediate,405,0
18:01:56,690,69000,31.0,165.08,8.8,1,Intermediate,405,0
18:01:57,691,69100,33.0,175.30,9.2,1,Intermediate,406,0
18:01:57,692,69200,32.0,169.65,9.6,1,Intermediate,406,0
18:01:58,693,69300,32.0,171.03,8.1,1,Intermediate,407,0
18:01:58,694,69400,32.0,171.33,8.6,1,Intermediate,407,0
18:01:59,695,69500,33.0,177.13,8.8,1,Intermediate,408,0
18:01:59,696,69600,35.0,187.32,9.5,1,Intermediate,408,0
18:02:02,697,69700,32.0,172.17,8.7,1,Intermediate,411,0
18:02:03,698,69800,36.0,193.12,8.8,1,Intermediate,412,0
18:02:03,699,69900,35.0,186.69,7.8,1,Intermediate,412,0
18:02:04,700,70000,35.0,186.54,7.8,1,Intermediate,413,0
18:02:04,701,70100,29.0,153.18,7.7,1,Basic Strategy,413,0
18:02:05,702,70200,26.0,136.02,7.6,1,Basic Strategy,414,0
18:02:05,703,70300,25.0,132.35,7.2,1,Basic Strategy,414,0
18:02:06,704,70400,25.0,132.29,7.5,1,Basic Strategy,415,0
18:02:06,705,70500,25.0,130.85,7.5,1,Basic Strategy,415,0
18:02:07,706,70600,25.0,129.44,7.9,1,Basic Strategy,416,0
18:02:07,707,70700,28.0,145.07,7.8,1,Basic Strategy,416,0
18:02:08,708,70800,29.0,151.41,7.3,1,Basic Strategy,417,0
18:02:08,709,70900,33.0,172.87,7.3,1,Intermediate,417,0
18:02:09,710,71000,29.0,153.45,7.4,1,Basic Strategy,418,0
18:02:09,711,71100,28.0,147.53,6.8,1,Basic Strategy,418,0
18:02:10,712,71200,27.0,143.41,6.9,1,Basic Strategy,419,0
18:02:10,713,71300,24.0,129.22,6.7,1,Basic Strategy,419,0
18:02:11,714,71400,25.0,136.10,7.4,1,Basic Strategy,420,0
18:02:11,715,71500,26.0,140.70,8.0,1,Basic Strategy,420,0
18:02:12,716,71600,28.0,150.14,8.2,1,Basic Strategy,421,0
18:02:15,717,71700,28.0,150.47,8.6,1,Basic Strategy,424,0
18:02:15,718,71800,28.0,149.03,8.8,1,Basic Strategy,424,0
18:02:16,719,71900,27.0,141.91,8.8,1,Basic Strategy,425,0
18:02:16,720,72000,29.0,152.76,9.5,1,Basic Strategy,425,0
18:02:17,721,72100,29.0,151.02,10.2,1,Basic Strategy,426,0
18:02:17,722,72200,29.0,151.23,10.9,1,Basic Strategy,426,0
18:02:18,723,72300,28.0,145.91,10.9,1,Basic Strategy,427,0
18:02:18,724,72400,28.0,144.17,11.4,1,Basic Strategy,427,0
18:02:19,725,72500,31.0,161.15,11.3,1,Intermediate,428,0
18:02:19,726,72600,23.0,118.50,9.8,1,Basic Strategy,428,0
18:02:20,727,72700,24.0,123.40,10.2,1,Basic Strategy,429,0
18:02:20,728,72800,24.0,125.71,10.2,1,Basic Strategy,429,0
18:02:21,729,72900,27.0,142.15,10.1,1,Basic Strategy,430,0
18:02:21,730,73000,25.0,129.29,10.3,1,Basic Strategy,430,0
18:02:22,731,73100,23.0,121.02,8.3,1,Basic Strategy,431,0
18:02:22,732,73200,24.0,123.70,9.1,1,Basic Strategy,431,0
18:02:23,733,73300,22.0,113.93,9.0,1,Basic Strategy,432,0
18:02:23,734,73400,23.0,120.66,8.8,1,Basic Strategy,432,0
18:02:24,735,73500,25.0,131.96,9.1,1,Basic Strategy,433,0
18:02:24,736,73600,28.0,147.05,9.7,1,Basic Strategy,433,0
18:02:25,737,73700,28.0,147.53,9.7,1,Basic Strategy,434,0
18:02:27,738,73800,26.0,136.47,9.6,1,Basic Strategy,436,0
18:02:28,739,73900,27.0,141.52,10.2,1,Basic Strategy,437,0
18:02:28,740,74000,29.0,153.03,9.6,1,Basic Strategy,437,0
18:02:29,741,74100,30.0,160.51,9.4,1,Intermediate,438,0
18:02:30,742,74200,30.0,161.29,9.7,1,Intermediate,439,0
18:02:30,743,74300,33.0,175.12,10.3,1,Intermediate,439,0
18:02:31,744,74400,32.0,169.32,10.6,1,Intermediate,440,0
18:02:31,745,74500,32.0,166.53,10.7,1,Intermediate,440,0
18:02:32,746,74600,33.0,171.04,10.3,1,Intermediate,441,0
18:02:32,747,74700,32.0,164.97,10.2,1,Intermediate,441,0
18:02:33,748,74800,32.0,165.12,10.2,1,Intermediate,442,0
18:02:33,749,74900,34.0,172.97,11.9,1,Intermediate,442,0
18:02:34,750,75000,33.0,166.63,12.4,1,Intermediate,443,0
18:02:34,751,75100,35.0,175.38,12.3,1,Intermediate,443,0
18:02:35,752,75200,32.0,158.19,12.8,1,Intermediate,444,0
18:02:35,753,75300,34.0,169.01,12.8,1,Intermediate,444,0
18:02:36,754,75400,33.0,161.50,13.1,1,Intermediate,445,0
18:02:36,755,75500,34.0,167.33,13.1,1,Intermediate,445,0
18:02:37,756,75600,31.0,154.01,12.1,1,Intermediate,446,0
18:02:37,757,75700,30.0,149.59,12.4,1,Intermediate,446,0
18:02:40,758,75800,29.0,144.36,13.0,1,Basic Strategy,449,0
18:02:40,759,75900,31.0,154.91,12.8,1,Intermediate,449,0
18:02:41,760,76000,32.0,159.60,13.3,1,Intermediate,450,0
18:02:41,761,76100,32.0,163.59,12.1,1,Intermediate,450,0
18:02:42,762,76200,33.0,171.28,10.8,1,Intermediate,451,0
18:02:42,763,76300,33.0,173.89,10.4,1,Intermediate,451,0
18:02:43,764,76400,30.0,158.71,9.8,1,Intermediate,452,0
18:02:43,765,76500,30.0,158.14,9.9,1,Intermediate,452,0
18:02:44,766,76600,32.0,167.64,10.7,1,Intermediate,453,0
18:02:44,767,76700,32.0,168.36,11.3,1,Intermediate,453,0
18:02:45,768,76800,32.0,168.27,10.9,1,Intermediate,454,0
18:02:45,769,76900,31.0,160.10,12.1,1,Intermediate,454,0
18:02:46,770,77000,30.0,154.66,11.2,1,Intermediate,455,0
18:02:46,771,77100,29.0,150.54,10.4,1,Basic Strategy,455,0
18:02:47,772,77200,28.0,141.59,10.4,1,Basic Strategy,456,0
18:02:48,773,77300,29.0,146.58,11.1,1,Basic Strategy,457,0
18:02:48,774,77400,29.0,146.91,10.9,1,Basic Strategy,457,0
18:02:49,775,77500,32.0,159.15,11.8,1,Intermediate,458,0
18:02:49,776,77600,32.0,160.38,11.2,1,Intermediate,458,0
18:02:50,777,77700,30.0,150.04,9.8,1,Intermediate,459,0
18:02:50,778,77800,30.0,154.09,8.4,1,Intermediate,459,0
18:02:53,779,77900,30.0,156.85,8.8,1,Intermediate,462,0
18:02:53,780,78000,30.0,155.50,9.3,1,Intermediate,462,0
18:02:54,781,78100,31.0,161.45,9.7,1,Intermediate,463,0
18:02:54,782,78200,30.0,156.85,9.7,1,Intermediate,463,0
